num,Domain,Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix/Suffix,DNS_Record,Web_Traffic,Domain_Age,Domain_End,iFrame,Mouse_Over,Right_Click,Web_Forwards,Label
7299,162.0.228.57,1,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
4193,babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
2062,extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
4390,digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
6140,cosmoia.com,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1
7871,plataformaeducativa.se.jalisco.gob.mx,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
237,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
8614,tullipanhomes.com.au,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,1
7090,facebook-login.mypi.co,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1784,thechive.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
956,twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
2620,pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
1942,1337x.to,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
4442,mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
8420,157.240.2.20,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1
8230,durstewitz-eshops.de,0,0,1,2,0,0,0,1,0,1,1,1,1,1,1,1,1
2662,extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
222,babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
6758,cap114.fr,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
2422,torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
4503,olx.co.id,0,0,1,5,0,0,1,0,0,1,0,0,0,0,1,1,0
9603,176.119.1.180,1,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
5108,exoticslimmingherbs.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
8065,ip-socialmedia.com,0,0,1,6,0,0,0,1,0,0,0,0,0,0,1,0,1
9035,courgeon-immobilier.fr,0,0,1,7,0,0,0,1,0,1,0,1,0,0,1,0,1
558,udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
6730,sucursalpersonas.ingresagrupobancolombiia.com,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,1
8567,forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
2736,kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
1738,ahrefs.com,0,0,1,8,0,0,0,0,0,1,0,1,0,0,1,0,0
2070,squarespace.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,1,0
4163,bestblackhatforum.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
6151,47.89.46.18,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
8363,arman-ati.net,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1
9590,sadervoyages.intnet.mu,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,1
1058,interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
8271,u.to,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
2074,ifttt.com,0,0,1,2,0,0,1,0,0,1,0,0,0,0,1,0,0
9107,erh-consulting.com,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1
884,tebyan.net,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0
2382,superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
2288,dantri.com.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
9017,f80e476c-4329-4a82-ae2b-40a9bc5e96df.htmlcomponentservice.com,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1
206,zozo.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
6469,secure-info.co.uk,0,0,1,11,0,0,0,1,0,1,0,0,0,0,1,0,1
7731,comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
3189,codecanyon.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
8352,endpointsportal.au-bbva-bancomerappnomina.cloud.goog,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1
3323,interpark.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
7738,maes-venha-conferir.com,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1
4360,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
431,iconosquare.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
4510,seekingalpha.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
1642,plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
2093,thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
5686,s1577556206.t.en25.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
1062,nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
2149,nhs.uk,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
3428,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
6067,comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
9959,touchbase.tools,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
9722,checkinitausecurity.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
4276,getpocket.com,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
1409,fanpage.gr,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
8173,evernote.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
9372,worldativelion.my-free.website,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,1
3217,indianexpress.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
9397,drcorreamejoresimplantes.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
1219,xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
9712,georgedillonstudio.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
7031,enigreen.net,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
1309,conservativetribune.com,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
5145,bit.ly,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
5296,bit.ly,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1
4253,tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
2143,stackoverflow.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
6029,wozapple.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
7010,hodgebk.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
9504,comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
3705,thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
1727,fazenda.gov.br,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
2795,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
170,distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
5889,support.paypal.com.kulturabgru.kultura4.cp.regruhosting.ru,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1024,medium.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,1,0
2729,emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
2951,steamcommunity.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
2179,icicibank.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
9774,en.lppm.unila.ac.id,0,1,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
9616,perdoesdiesel.com.br,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
497,persianblog.ir,0,0,1,3,0,0,0,0,1,1,1,1,1,1,1,1,0
8364,b96202rc.beget.tech,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
8790,glanexz.somee.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
6011,lynshirt.com,0,0,1,4,0,0,1,0,0,0,0,1,0,0,1,0,1
8561,mediolanum-web.000webhostapp.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
7536,taddepol.edu.hk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,1
4628,digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
3009,thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
2257,sprint.com,0,0,1,5,0,0,1,0,0,1,1,1,0,0,1,0,0
2964,medium.com,0,1,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
9407,utrackafrica.com,0,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,1
4166,atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
5427,posb-ibanking-demo.herokuapp.com,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
1029,deadspin.com,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
193,atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
1453,distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
5885,wpcorporate.sfdevserver.com,0,0,1,10,0,0,0,0,0,0,0,0,0,0,1,0,1
2822,buzzfil.net,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0
4672,emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
2940,nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
3033,icicibank.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
1598,thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
4650,thenextweb.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,0
5910,dbhpsapts.com,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,1
9392,comoliberarhuawei.com,0,0,0,4,0,0,0,0,0,1,0,1,0,0,1,0,1
6738,keng.ml,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
8108,pearlfilms.com,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
5835,vk.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,1
7596,mtmonly.com,0,0,1,5,0,0,0,0,0,1,0,0,0,0,1,0,1
8449,firebasestorage.googleapis.com,0,1,1,5,0,0,1,0,1,1,1,1,0,0,1,0,1
9105,realestate-page.us.alapinta.com,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1
7244,ai.woogo.net,0,0,0,2,0,0,0,0,0,1,0,1,1,1,1,1,1
6456,apple.com.id-apple.co,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
1251,superuser.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
1421,xhamster.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
8180,concluir-cadastro-rh2019.com,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
2298,extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
3619,torrentdn.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
6078,chat-whattsapp.com,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
330,twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
5222,myozhost.com,0,0,0,2,0,0,1,0,0,1,0,1,1,1,1,1,1
49,persianblog.ir,0,0,1,4,0,0,0,0,1,1,1,1,1,1,1,1,0
8191,debusinessmarketing.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
252,depositphotos.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
4916,emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
976,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
7744,53.com-id3105365.thoughtoholics.net,0,0,1,2,0,0,0,1,0,1,0,0,0,0,1,0,1
9093,poligrafiapias.com,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,1
5633,hospitalarpaulista.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
9517,awesomeorg.com,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
8860,startimes.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
8549,fixertawa.blogspot.com,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1
4942,web.tv,0,0,1,8,0,0,0,0,0,1,1,1,0,0,1,0,0
1700,prezi.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0
3308,elcomercio.pe,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
4381,mylust.com,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,0
3528,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
2235,aljazeera.net,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
7753,allegro.pl-oferta.ml,0,0,1,2,0,0,0,1,0,1,1,1,0,0,1,0,1
7050,unischolarboard.com,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
9549,amazon.co.jp.asedeg541we564h4wre56jne3r1s4hg5wre1h23er1j5r6ty4k6ry541k456.buzz,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1
1497,icicibank.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
3135,ecnavi.jp,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0
3079,popupads.ir,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0
3419,serverfault.com,0,0,1,3,0,0,1,0,0,1,0,1,0,0,1,0,0
8425,is.gd,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1
7011,agri72.fr,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,1,1
2931,bdnews24.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
2021,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
4155,distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
696,correios.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
8142,03418f6.netsolhost.com,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1
7666,infoupdate-three.com,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1
4187,kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
5833,bd-times.com,0,0,1,6,0,0,0,1,0,0,0,1,0,0,1,0,1
4791,elitedaily.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
2077,jezebel.com,0,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0
4647,slashdot.org,0,0,1,6,0,0,0,0,1,1,1,1,0,0,1,0,0
4241,bleacherreport.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
7751,m5wx.com,0,0,1,8,0,0,1,0,0,1,0,1,0,0,1,0,1
5625,gaughrith.com,0,1,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
867,css-tricks.com,0,0,1,2,0,0,0,1,0,1,0,1,0,0,1,0,0
2346,lastpass.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
8010,labanuepostale.yj.fr,0,0,1,3,0,0,0,0,0,0,0,1,1,1,1,1,1
1936,themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
5459,helife.ru,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1
6361,bombae.be,0,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,1
8930,bestconferenceline.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
2097,nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
4547,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
3272,olx.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
2981,mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
9660,immbanjarbaru.com,0,0,0,3,0,0,0,0,0,1,1,1,0,0,1,0,1
1449,mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
6240,hostcup.info,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
7360,i-m.mx,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1
787,kakaku.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
7190,mail.bbglowfrance.fr,0,0,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1
3613,tobogo.net,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
8177,pullo.eu,0,0,1,9,0,0,0,0,0,1,1,1,0,0,1,0,1
5857,sastaservices.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
3334,qz.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
3815,nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
7533,evidentfreedom.icu,0,0,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1
5397,willingcartworthsupplies.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
3669,mic.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
6715,lovelouisa.org,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
3110,pikabu.ru,0,0,1,3,0,0,0,0,0,1,0,1,1,1,1,1,0
5452,planwise.co.za,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
3156,tunein.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,0
923,tunein.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,1,0
3028,plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
7870,u708953pu8.ha004.t.justns.ru,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
539,depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
5537,918621521.live,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1
5086,debbyfoodshop.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,1
3608,udn.com,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,0
3975,babal.net,0,0,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0
2577,distractify.com,0,0,1,10,0,0,0,0,0,1,0,1,0,0,1,0,0
2702,privatbank.ua,0,0,1,3,0,0,0,0,0,1,1,1,0,0,1,0,0
3713,tune.pk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
2125,tune.pk,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
8869,villasakuraubud.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,1
9036,tptelecom.it,0,0,1,8,0,0,0,0,0,1,0,0,1,0,1,0,1
6955,flavena.co.rs,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1
4434,twitter.com,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
6127,cavemanroasting.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,1
5246,cwmrc.org,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1
6287,csgoxfast.com,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
2332,bleacherreport.com,0,0,1,2,0,0,1,0,0,1,0,1,0,0,1,0,0
9292,gov-uktax.services,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1
7389,n-change.net.,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1
903,ringring.vn,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,0
9366,forms.office.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,1
3813,fishki.net,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
4884,extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
4258,correios.com.br,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
2790,caixa.gov.br,0,0,1,5,1,0,0,0,0,1,1,1,0,0,1,1,0
8450,teseesays.com,0,0,1,5,0,0,0,0,0,1,0,1,1,0,1,0,1
6900,lz5.1ee.myftpupload.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
5151,forms.gle,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
2425,extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
9435,cafecitoperez.ivanidzakovic.com,0,0,1,6,0,0,0,0,0,1,0,1,0,0,1,0,1
8245,bt-alert.com,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1
2275,thenextweb.com,0,0,1,6,0,0,0,0,0,1,0,0,0,0,1,0,0
626,olx.ro,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,0
4385,kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
3881,digg.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
2897,olx.co.id,0,0,1,7,0,0,1,0,0,1,0,0,0,0,1,1,0
528,correios.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
3409,irecommend.ru,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
3151,ap.org,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,1,0
4036,kienthuc.net.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
2028,motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
6601,diablodev.com,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1
5786,covid19-seguranca.autosmsbb.com,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1
9153,qualityconsult.com.br,0,0,1,3,0,0,1,0,0,1,1,1,0,0,1,0,1
6192,community-ebay-de-diskussionsforen-6ws.html-5.me,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
8906,170.84.83.54,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1
110,arstechnica.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
7233,angelalindvall.com,0,0,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
2508,atwiki.jp,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
6529,infopublishersassociation.com,0,0,1,8,0,0,0,0,0,1,0,1,1,0,1,0,1
4414,unity3d.com,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
3342,kickass.to,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0
4266,plarium.com,0,0,1,5,0,0,0,0,0,1,0,1,0,0,1,0,0
8618,colegiodosardao.org,0,1,1,7,0,0,0,0,0,1,0,0,0,0,1,0,1
5090,koreansamurai.com.au,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
9014,mail-maker.com,0,0,1,3,0,0,0,1,0,1,1,1,0,0,1,0,1
6870,storage.cloud.google.com,0,1,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
8521,runtic.com.hr,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
5577,lawyer.theappideas.in,0,0,1,7,0,0,0,0,0,1,0,1,0,0,1,0,1
9943,po.do,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
9554,castelooleos.com.br,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,1
6877,grrasawstraining.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,1
5854,malerikonservator.se,0,0,1,4,0,0,0,0,0,1,0,1,0,0,1,0,1
955,kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
8149,www2.katedraljakarta.or.id,0,1,1,7,0,0,0,0,0,0,0,0,0,0,1,0,1
4546,yourlust.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,0
4588,extratorrent.cc,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
1031,depositphotos.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
7529,cgi.ebay.de.annas.id,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3192,techcrunch.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
2847,fortune.com,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,0,0
1780,mashable.com,0,0,1,6,0,0,0,0,0,1,1,1,0,0,1,0,0
4988,nypost.com,0,0,1,4,0,0,1,0,0,1,1,1,0,0,1,0,0
2338,themeforest.net,0,0,1,4,0,0,0,0,0,1,1,1,0,0,1,1,0
43,grantland.com,0,0,1,2,0,0,0,0,0,1,1,1,0,0,1,0,0
8045,taxpark.com,0,0,0,3,0,0,0,0,1,1,1,1,0,0,1,0,1
6710,joint.co.il,0,0,1,5,0,0,1,0,1,0,1,1,0,0,1,0,1
9793,freevksticksssss.000webhostapp.com,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1
3181,motthegioi.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
2756,buzzfil.net,0,0,1,4,0,0,0,0,0,0,1,1,0,0,1,0,0
1615,kenh14.vn,0,0,1,2,0,0,0,0,1,1,1,1,0,0,1,0,0
685,katproxy.com,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
8018,playarprint.com,0,0,1,2,0,0,1,0,0,1,1,1,0,0,1,0,1
775,hubpages.com,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0
2109,nesn.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
7651,sites.google.com,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,1
9981,signonv2screen.verificationbankofamericas.com.zases3.com,0,0,1,4,0,0,0,0,0,1,0,0,0,0,1,0,1
9594,cwmrc.org,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,1
5767,chat.whatsagp.com,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
628,torcache.net,0,0,1,2,0,0,0,0,0,0,1,1,0,0,1,0,0
5255,betaresourcesltd.com,0,0,1,3,0,0,0,0,1,0,1,1,0,0,1,0,1
738,emgn.com,0,0,1,2,0,0,0,0,0,1,0,0,1,1,1,1,0
6224,ksv.upol.cz,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1
1696,skyrock.com,0,0,1,2,0,0,0,0,0,1,0,1,0,0,1,0,0
3154,motthegioi.vn,0,0,1,3,0,0,0,0,1,1,1,1,0,0,1,0,0
412,genius.com,0,0,1,3,0,0,0,0,0,1,0,1,0,0,1,0,0
4416,web.de,0,0,1,5,0,0,0,0,0,1,1,1,0,0,1,0,0
7626,onemillionsolutionsinhealth.net,0,0,1,3,0,0,0,0,0,1,0,1,1,0,1,0,1
7996,securlty.be,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,1
